latitude_intervention,longitude_intervention,latitude_permanence,longitude_permanence,vector_type
50.8941,4.328,50.88492,4.3089,MUG
50.91869,4.43235,50.88492,4.3089,PIT
50.84458,4.34216,50.8343302,4.3454504,Ambulance
50.78421,4.28534,50.83758,4.34915,PIT
50.86488,4.37153,50.86948,4.38649,Ambulance
50.83674,4.38473,50.81887,4.40311,Ambulance
50.84292,4.31155,50.8523,4.35988,MUG
50.77116,4.31763,50.78344,4.35633,Ambulance
50.8563,4.35579,50.8258313,4.378717,MUG
50.83586,4.3461,50.82573,4.37919,PIT
50.83586,4.3461,50.8523,4.35988,MUG
50.80587,4.33254,50.8343302,4.3454504,Ambulance
50.85035,4.3518,50.81887,4.40311,Ambulance
50.79786,4.32525,50.83254,4.31199,Ambulance
50.79786,4.32525,50.81396,4.25942,MUG
50.83242,4.36574,50.8343302,4.3454504,Ambulance
50.81507,4.36727,50.81887,4.40311,Ambulance
50.83711,4.33613,50.83571,4.34793,MUG
50.86671,4.39304,50.86948,4.38649,Ambulance
50.83161,4.36467,50.85097,4.36411,Ambulance
50.83161,4.36467,50.8258313,4.378717,MUG
50.83802,4.35527,50.85097,4.36411,Ambulance
50.86406,4.3668,50.85946,4.35181,Ambulance
50.83309,4.34184,50.83254,4.31199,Ambulance
50.81095,4.4394,50.81887,4.40311,Ambulance
50.88612,4.3339,50.88492,4.3089,PIT
50.83143,4.37691,50.8343302,4.3454504,Ambulance
50.8485,4.33864,50.85946,4.35181,Ambulance
50.83567,4.42749,50.84226,4.39925,Ambulance
50.8339,4.37145,50.85097,4.36411,Ambulance
50.83773,4.28634,50.83254,4.31199,Ambulance
50.8324,4.33871,50.8343302,4.3454504,Ambulance
50.87011,4.38569,50.86937,4.38646,MUG
50.87011,4.38569,50.86948,4.38649,Ambulance
50.88324,4.33593,50.89087,4.30867,Ambulance
50.88324,4.33593,50.88492,4.3089,MUG
50.85031,4.35184,50.85946,4.35181,Ambulance
50.86856,4.30635,50.89087,4.30867,Ambulance
50.9082,4.39176,50.906541477,4.3885618595,MUG
50.85092,4.40095,50.83758,4.34915,PIT
50.8679,4.36245,50.85946,4.35181,Ambulance
50.83591,4.31528,50.83254,4.31199,Ambulance
50.82962,4.39988,50.81887,4.40311,Ambulance
50.82962,4.39988,50.80469,4.36764,MUG
50.87768,4.34801,50.88492,4.3089,PIT
50.86222,4.32791,50.85946,4.35181,Ambulance
50.84287,4.34226,50.8343302,4.3454504,Ambulance
50.83695,4.31339,50.83254,4.31199,Ambulance
50.81515,4.38373,50.81887,4.40311,Ambulance
50.86766,4.32852,50.83758,4.34915,PIT
50.90071,4.32881,50.906541477,4.3885618595,MUG
50.90071,4.32881,50.89087,4.30867,Ambulance
50.83922,4.29367,50.83254,4.31199,Ambulance
50.81758,4.3828,50.815980418,4.3415237283,Ambulance
50.81758,4.3828,50.80469,4.36764,MUG
50.82266,4.30294,50.83254,4.31199,Ambulance
50.85715,4.36389,50.85097,4.36411,Ambulance
50.85715,4.36389,50.8523,4.35988,MUG
50.8635,4.36654,50.86948,4.38649,Ambulance
50.86114,4.39194,50.86948,4.38649,Ambulance
50.8529,4.37673,50.86948,4.38649,Ambulance
50.90828,4.35344,50.89087,4.30867,Ambulance
50.83993,4.41292,50.81887,4.40311,Ambulance
50.86048,4.37978,50.85946,4.35181,Ambulance
50.86012,4.36782,50.8343302,4.3454504,Ambulance
50.86012,4.36782,50.83571,4.34793,MUG
50.82938,4.46084,50.85211,4.4604,Ambulance
50.8114,4.35453,50.8047,4.36763,Ambulance
50.86662,4.28826,50.8343302,4.3454504,Ambulance
50.86662,4.28826,50.815980418,4.3415237283,Ambulance
50.86662,4.28826,50.88492,4.3089,MUG
50.83661,4.28591,50.83254,4.31199,Ambulance
50.85697,4.31534,50.85946,4.35181,Ambulance
50.81088,4.42126,50.81887,4.40311,Ambulance
50.81088,4.42126,50.85946,4.35181,Brandziekenwagen
50.81088,4.42126,50.8258313,4.378717,MUG
50.80891,4.26251,50.83254,4.31199,Ambulance
50.80891,4.26251,50.81396,4.25942,MUG
50.81425,4.26687,50.83571,4.34793,MUG
50.8344,4.32336,50.8343302,4.3454504,Ambulance
50.84048,4.34232,50.85097,4.36411,Ambulance
50.83202,4.35501,50.83571,4.34793,MUG
50.85447,4.36069,50.85097,4.36411,Ambulance
50.83154,4.33274,50.85097,4.36411,Ambulance
50.84588,4.357,50.84226,4.39925,Ambulance
50.85686,4.35267,50.86948,4.38649,Ambulance
50.85686,4.35267,50.85946,4.35181,Ambulance
50.82834,4.33792,50.83758,4.34915,PIT
50.85906,4.34143,50.85946,4.35181,Ambulance
50.83619,4.36809,50.85097,4.36411,Ambulance
50.81039,4.42191,50.81887,4.40311,Ambulance
50.83257,4.3425,50.8343302,4.3454504,Ambulance
50.85565,4.36982,50.85097,4.36411,Ambulance
50.86815,4.39631,50.81887,4.40311,Ambulance
50.86815,4.39631,50.8523,4.35988,MUG
50.89606,4.32703,50.89087,4.30867,Ambulance
50.82149,4.40616,50.8047,4.36763,Ambulance
50.83612,4.32429,50.83254,4.31199,Ambulance
50.87089,4.36064,50.83571,4.34793,MUG
50.90007,4.35902,50.86948,4.38649,Ambulance
50.8156,4.41657,50.81887,4.40311,Ambulance
50.86959,4.37482,50.86948,4.38649,Ambulance
50.83697,4.33504,50.8258313,4.378717,MUG
50.86965,4.36826,50.906541477,4.3885618595,MUG
50.86965,4.36826,50.85946,4.35181,Brandziekenwagen
50.84723,4.33921,50.8343302,4.3454504,Ambulance
50.83662,4.37441,50.80469,4.36764,MUG
50.83662,4.37441,50.85097,4.36411,Ambulance
50.86298,4.34546,50.85946,4.35181,Ambulance
50.86527,4.3741,50.82573,4.37919,PIT
50.85991,4.28681,50.88492,4.3089,PIT
50.80947,4.4167,50.81887,4.40311,Ambulance
50.85013,4.31421,50.83254,4.31199,Ambulance
50.83633,4.33808,50.8343302,4.3454504,Ambulance
50.78656,4.29416,50.83254,4.31199,Ambulance
50.84541,4.35749,50.85097,4.36411,Ambulance
50.84541,4.35749,50.8258313,4.378717,MUG
50.86215,4.35947,50.85097,4.36411,Ambulance
50.84681,4.34466,50.8343302,4.3454504,Ambulance
50.8099,4.43287,50.8047,4.36763,Ambulance
50.85346,4.36756,50.86948,4.38649,Ambulance
50.84445,4.32906,50.83254,4.31199,Ambulance
50.8444,4.32899,50.83254,4.31199,Ambulance
50.86147,4.32044,50.85946,4.35181,Ambulance
50.83674,4.33708,50.8343302,4.3454504,Ambulance
50.87002,4.33495,50.85946,4.35181,Ambulance
50.87002,4.33495,50.8523,4.35988,MUG
50.80617,4.37186,50.815980418,4.3415237283,Ambulance
50.86073,4.35971,50.85097,4.36411,Ambulance
50.83711,4.33613,50.83758,4.34915,PIT
50.85422,4.36053,50.89087,4.30867,Ambulance
50.84737,4.41086,50.84226,4.39925,Ambulance
50.86756,4.28288,50.89087,4.30867,Ambulance
50.8167,4.33899,50.8343302,4.3454504,Ambulance
50.89257,4.32963,50.89087,4.30867,Ambulance
50.86506,4.35793,50.83758,4.34915,PIT
50.85035,4.3518,50.85946,4.35181,Ambulance
50.85927,4.36203,50.85946,4.35181,Ambulance
50.87384,4.37781,50.86948,4.38649,Ambulance
50.81384,4.34716,50.815980418,4.3415237283,Ambulance
50.84885,4.40272,50.86948,4.38649,Ambulance
50.83149,4.43546,50.85211,4.4604,Ambulance
50.83757,4.31502,50.83254,4.31199,Ambulance
50.84718,4.34413,50.83758,4.34915,PIT
50.82857,4.3072,50.83254,4.31199,Ambulance
50.85403,4.34034,50.85946,4.35181,Ambulance
50.81742,4.35525,50.8343302,4.3454504,Ambulance
50.89585,4.36177,50.86948,4.38649,Ambulance
50.87385,4.29966,50.85946,4.35181,Ambulance
50.87385,4.29966,50.88492,4.3089,MUG
50.83937,4.39775,50.81887,4.40311,Ambulance
50.83937,4.39775,50.8258313,4.378717,MUG
50.83937,4.39775,50.85946,4.35181,Brandziekenwagen
50.81947,4.41068,50.81887,4.40311,Ambulance
50.82819,4.29629,50.83254,4.31199,Ambulance
50.83707,4.36809,50.85946,4.35181,Ambulance
50.83758,4.34915,50.85211,4.4604,Ambulance
50.84348,4.34967,50.8343302,4.3454504,Ambulance
50.84348,4.34967,50.83571,4.34793,MUG
50.85602,4.32924,50.85946,4.35181,Ambulance
50.82032,4.34169,50.815980418,4.3415237283,Ambulance
50.8866,4.3388,50.89087,4.30867,Ambulance
50.855,4.31241,50.85946,4.35181,Ambulance
50.86042,4.40477,50.86948,4.38649,Ambulance
50.86042,4.40477,50.86937,4.38646,MUG
50.81565,4.43287,50.81887,4.40311,Ambulance
50.82421,4.34907,50.8343302,4.3454504,Ambulance
50.82421,4.34907,50.80469,4.36764,MUG
50.88941,4.29441,50.89087,4.30867,Ambulance
50.8084,4.43581,50.81887,4.40311,Ambulance
50.8084,4.43581,50.8258313,4.378717,MUG
50.81149,4.35221,50.815980418,4.3415237283,Ambulance
50.81149,4.35221,50.82573,4.37919,PIT
50.84316,4.34553,50.8343302,4.3454504,Ambulance
50.85798,4.31077,50.85946,4.35181,Ambulance
50.83468,4.4199,50.84226,4.39925,Ambulance
50.8635,4.31033,50.88492,4.3089,PIT
50.81681,4.35427,50.8047,4.36763,Ambulance
50.82538,4.29959,50.83254,4.31199,Ambulance
50.80638,4.38763,50.83758,4.34915,PIT
50.85161,4.46902,50.85211,4.4604,Ambulance
50.86007,4.35712,50.85946,4.35181,Ambulance
50.86428,4.3357,50.88492,4.3089,PIT
50.79858,4.4203,50.81887,4.40311,Ambulance
50.80383,4.41946,50.81887,4.40311,Ambulance
50.82064,4.38891,50.81887,4.40311,Ambulance
50.83658,4.41065,50.84226,4.39925,Ambulance
50.84572,4.34299,50.8343302,4.3454504,Ambulance
50.84944,4.35318,50.85097,4.36411,Ambulance
50.83872,4.41058,50.81887,4.40311,Ambulance
50.85603,4.35921,50.85097,4.36411,Ambulance
50.86361,4.36946,50.85097,4.36411,Ambulance
50.84238,4.45551,50.85211,4.4604,Ambulance
50.83871,4.32265,50.83254,4.31199,Ambulance
50.83891,4.33299,50.8343302,4.3454504,Ambulance
50.85417,4.31603,50.88492,4.3089,MUG
50.85118,4.38635,50.84226,4.39925,Ambulance
50.78086,4.31354,50.83758,4.34915,PIT
50.82631,4.34594,50.8343302,4.3454504,Ambulance
50.85613,4.42059,50.85211,4.4604,Ambulance
50.85613,4.42059,50.85332,4.45325,MUG
50.83348,4.36905,50.85097,4.36411,Ambulance
50.84268,4.39436,50.84226,4.39925,Ambulance
50.88307,4.34134,50.89087,4.30867,Ambulance
50.82512,4.36104,50.8343302,4.3454504,Ambulance
50.87774,4.37871,50.86937,4.38646,MUG
50.87695,4.40784,50.86948,4.38649,Ambulance
50.82066,4.41177,50.81887,4.40311,Ambulance
50.86092,4.37591,50.86948,4.38649,Ambulance
50.86092,4.37591,50.8523,4.35988,MUG
50.87445,4.37764,50.85097,4.36411,Ambulance
50.85898,4.36988,50.83571,4.34793,MUG
50.85145,4.35892,50.85946,4.35181,Ambulance
50.84169,4.46587,50.82573,4.37919,PIT
50.79943,4.31924,50.8047,4.36763,Ambulance
50.89004,4.34152,50.89087,4.30867,Ambulance
50.86693,4.37761,50.86948,4.38649,Ambulance
50.87968,4.35731,50.85946,4.35181,Ambulance
50.85341,4.3358,50.85946,4.35181,Ambulance
50.84077,4.39687,50.84226,4.39925,Ambulance
50.8171,4.35719,50.815980418,4.3415237283,Ambulance
50.8171,4.35719,50.80469,4.36764,MUG
50.86327,4.41863,50.85211,4.4604,Ambulance
50.81542,4.42239,50.81887,4.40311,Ambulance
50.81542,4.42239,50.8258313,4.378717,MUG
50.84698,4.2996,50.83254,4.31199,Ambulance
50.84698,4.2996,50.81396,4.25942,MUG
50.82795,4.35154,50.8343302,4.3454504,Ambulance
50.82795,4.35154,50.83571,4.34793,MUG
50.85971,4.36908,50.85097,4.36411,Ambulance
50.80777,4.34009,50.815980418,4.3415237283,Ambulance
50.85762,4.35065,50.85946,4.35181,Ambulance
50.85437,4.31841,50.85946,4.35181,Ambulance
50.83788,4.27534,50.83254,4.31199,Ambulance
50.86375,4.32125,50.85946,4.35181,Ambulance
50.84195,4.46146,50.82573,4.37919,PIT
50.87923,4.40166,50.83758,4.34915,PIT
50.8342,4.31893,50.83254,4.31199,Ambulance
50.84718,4.31027,50.8343302,4.3454504,Ambulance
50.86244,4.41963,50.85211,4.4604,Ambulance
50.86244,4.41963,50.86937,4.38646,MUG
50.85036,4.37236,50.85097,4.36411,Ambulance
50.85036,4.37236,50.8523,4.35988,MUG
50.83014,4.42345,50.81887,4.40311,Ambulance
50.83014,4.42345,50.85332,4.45325,MUG
50.83733,4.36297,50.85097,4.36411,Ambulance
50.85308,4.30732,50.88492,4.3089,PIT
50.87406,4.34678,50.85946,4.35181,Ambulance
50.87406,4.34678,50.88492,4.3089,MUG
50.86339,4.2973,50.83254,4.31199,Ambulance
50.86339,4.2973,50.81396,4.25942,MUG
50.8395,4.42946,50.85211,4.4604,Ambulance
50.8395,4.42946,50.8258313,4.378717,MUG
50.89586,4.36207,50.86948,4.38649,Ambulance
50.89586,4.36207,50.906541477,4.3885618595,MUG
50.82681,4.39845,50.81887,4.40311,Ambulance
50.85245,4.38916,50.84226,4.39925,Ambulance
50.85245,4.38916,50.86937,4.38646,MUG
50.83697,4.33504,50.83758,4.34915,PIT
50.86393,4.33698,50.85946,4.35181,Ambulance
50.85426,4.35324,50.85946,4.35181,Ambulance
50.85309,4.42569,50.85211,4.4604,Ambulance
50.85271,4.37177,50.85097,4.36411,Ambulance
50.84627,4.34118,50.8343302,4.3454504,Ambulance
50.84627,4.34118,50.83571,4.34793,MUG
50.82578,4.36007,50.8343302,4.3454504,Ambulance
50.85817,4.39932,50.82573,4.37919,PIT
50.85817,4.39932,50.8258313,4.378717,MUG
50.82706,4.38234,50.81887,4.40311,Ambulance
50.80949,4.41566,50.85097,4.36411,Ambulance
50.82823,4.30312,50.83254,4.31199,Ambulance
50.82779,4.35274,50.8343302,4.3454504,Ambulance
50.82779,4.35274,50.80469,4.36764,MUG
50.85999,4.30068,50.85946,4.35181,Ambulance
50.81005,4.30675,50.83254,4.31199,Ambulance
50.87133,4.30194,50.89087,4.30867,Ambulance
50.8721,4.30275,50.89087,4.30867,Ambulance
50.82464,4.34219,50.815980418,4.3415237283,Ambulance
50.83327,4.3746,50.81887,4.40311,Ambulance
50.82617,4.40595,50.81887,4.40311,Ambulance
50.84152,4.34831,50.8343302,4.3454504,Ambulance
50.85293,4.3753,50.85097,4.36411,Ambulance
50.80693,4.39643,50.81887,4.40311,Ambulance
50.86282,4.32621,50.85946,4.35181,Ambulance
50.90053,4.32903,50.89087,4.30867,Ambulance
50.80198,4.3166,50.815980418,4.3415237283,Ambulance
50.856,4.41438,50.86948,4.38649,Ambulance
50.856,4.41438,50.86937,4.38646,MUG
50.9048,4.28842,50.88492,4.3089,PIT
50.89402,4.32221,50.89087,4.30867,Ambulance
50.81664,4.32253,50.83254,4.31199,Ambulance
50.82496,4.34584,50.8343302,4.3454504,Ambulance
50.85326,4.30733,50.83758,4.34915,PIT
50.80598,4.34315,50.8047,4.36763,Ambulance
50.91505,4.36185,50.89087,4.30867,Ambulance
50.84612,4.38912,50.84226,4.39925,Ambulance
50.83986,4.33677,50.8343302,4.3454504,Ambulance
50.84468,4.34822,50.8343302,4.3454504,Ambulance
50.80349,4.33726,50.78344,4.35633,Ambulance
50.83723,4.34711,50.8343302,4.3454504,Ambulance
50.83057,4.30121,50.83254,4.31199,Ambulance
50.81338,4.33315,50.8343302,4.3454504,Ambulance
50.85738,4.36171,50.85946,4.35181,Ambulance
50.83465,4.29968,50.83254,4.31199,Ambulance
50.81447,4.38651,50.81887,4.40311,Ambulance
50.85364,4.30505,50.83254,4.31199,Ambulance
50.8288,4.40842,50.81887,4.40311,Ambulance
50.82879,4.3455,50.8343302,4.3454504,Ambulance
50.82207,4.30301,50.83254,4.31199,Ambulance
50.82207,4.30301,50.81396,4.25942,MUG
50.82207,4.30301,50.83571,4.34793,MUG
50.83404,4.31276,50.8343302,4.3454504,Ambulance
50.8517,4.31372,50.83254,4.31199,Ambulance
50.83697,4.33504,50.85946,4.35181,Ambulance
50.83697,4.33504,50.8523,4.35988,MUG
50.82452,4.35842,50.8343302,4.3454504,Ambulance
50.82452,4.35842,50.82573,4.37919,PIT
50.84577,4.35905,50.85097,4.36411,Ambulance
50.83989,4.0,50.84226,4.39925,Ambulance
50.86638,4.39325,50.86948,4.38649,Ambulance
50.86638,4.39325,50.86937,4.38646,MUG
50.82543,4.31099,50.83254,4.31199,Ambulance
50.83769,4.35251,50.83571,4.34793,MUG
50.88295,4.34355,50.89087,4.30867,Ambulance
50.85562,4.34386,50.83758,4.34915,PIT
50.82043,4.37016,50.8047,4.36763,Ambulance
50.83598,4.41604,50.84226,4.39925,Ambulance
50.83077,4.29986,50.82573,4.37919,PIT
50.77407,4.39473,50.78344,4.35633,Ambulance
50.85296,4.35617,50.85097,4.36411,Ambulance
50.85296,4.35617,50.8523,4.35988,MUG
50.85926,4.35476,50.88492,4.3089,PIT
50.87821,4.30556,50.89087,4.30867,Ambulance
50.83958,4.32633,50.83254,4.31199,Ambulance
50.83958,4.32633,50.83758,4.34915,PIT
50.83958,4.32633,50.83571,4.34793,MUG
50.85346,4.35863,50.85097,4.36411,Ambulance
50.83273,4.29381,50.83254,4.31199,Ambulance
50.84481,4.44989,50.85211,4.4604,Ambulance
50.83413,4.39549,50.84226,4.39925,Ambulance
50.83711,4.35911,50.8343302,4.3454504,Ambulance
50.83413,4.39549,50.80469,4.36764,MUG
50.83413,4.39549,50.81887,4.40311,Ambulance
50.84443,4.38846,50.85097,4.36411,Ambulance
50.84443,4.38846,50.8523,4.35988,MUG
50.84443,4.38846,50.85946,4.35181,Brandziekenwagen
50.83064,4.3421,50.8343302,4.3454504,Ambulance
50.82996,4.37982,50.81887,4.40311,Ambulance
50.84496,4.30622,50.83254,4.31199,Ambulance
50.81825,4.33657,50.8343302,4.3454504,Ambulance
50.84812,4.39887,50.86937,4.38646,MUG
50.84812,4.39887,50.85946,4.35181,Ambulance
50.81484,4.36959,50.81887,4.40311,Ambulance
50.83711,4.33613,50.8258313,4.378717,MUG
50.80707,4.38758,50.81887,4.40311,Ambulance
50.84893,4.35236,50.85097,4.36411,Ambulance
50.79596,4.32017,50.815980418,4.3415237283,Ambulance
50.85593,4.32924,50.88492,4.3089,PIT
50.83832,4.46366,50.85211,4.4604,Ambulance
50.83721,4.36971,50.85097,4.36411,Ambulance
50.84536,4.33957,50.82573,4.37919,PIT
50.85621,4.39281,50.86948,4.38649,Ambulance
50.85621,4.39281,50.86937,4.38646,MUG
50.82358,4.36762,50.8343302,4.3454504,Ambulance
50.80594,4.38679,50.8047,4.36763,Ambulance
50.80594,4.38679,50.80469,4.36764,MUG
50.85154,4.33757,50.85946,4.35181,Ambulance
50.83918,4.33478,50.83254,4.31199,Ambulance
50.90057,4.39769,50.906541477,4.3885618595,MUG
50.80404,4.39746,50.81887,4.40311,Ambulance
50.83348,4.33501,50.83254,4.31199,Ambulance
50.82647,4.38198,50.8258313,4.378717,MUG
50.894,4.36617,50.86948,4.38649,Ambulance
50.894,4.36617,50.86937,4.38646,MUG
50.894,4.36617,50.89087,4.30867,Ambulance
50.82558,4.34669,50.815980418,4.3415237283,Ambulance
50.83726,4.36325,50.85097,4.36411,Ambulance
50.84628,4.3475,50.85946,4.35181,Ambulance
50.83629,4.34791,50.83571,4.34793,MUG
50.85549,4.42268,50.85211,4.4604,Ambulance
50.85448,4.35308,50.83758,4.34915,PIT
50.82764,4.40299,50.81887,4.40311,Ambulance
50.86565,4.30113,50.85946,4.35181,Ambulance
50.83711,4.36398,50.85097,4.36411,Ambulance
50.84012,4.30006,50.83254,4.31199,Ambulance
50.83339,4.35579,50.85097,4.36411,Ambulance
50.82832,4.37616,50.8343302,4.3454504,Ambulance
50.82336,4.41614,50.84226,4.39925,Ambulance
50.82336,4.41614,50.8258313,4.378717,MUG
50.82336,4.41614,50.82573,4.37919,PIT
50.82095,4.40903,50.85211,4.4604,Ambulance
50.82095,4.40903,50.81887,4.40311,Ambulance
50.84493,4.40455,50.81887,4.40311,Ambulance
50.83753,4.40881,50.85211,4.4604,Ambulance
50.83753,4.40881,50.81887,4.40311,Ambulance
50.82532,4.35896,50.815980418,4.3415237283,Ambulance
50.89648,4.32693,50.89087,4.30867,Ambulance
50.79675,4.34299,50.78344,4.35633,Ambulance
50.79675,4.34299,50.8258313,4.378717,MUG
50.83143,4.34771,50.8343302,4.3454504,Ambulance
50.84099,4.46548,50.85211,4.4604,Ambulance
50.81846,4.29596,50.83254,4.31199,Ambulance
50.81846,4.29596,50.81396,4.25942,MUG
50.85145,4.32681,50.85946,4.35181,Ambulance
50.85145,4.32681,50.83571,4.34793,MUG
50.86132,4.30341,50.88492,4.3089,PIT
50.87236,4.33876,50.83758,4.34915,PIT
50.87236,4.33876,50.88492,4.3089,MUG
50.85238,4.34489,50.8523,4.35988,MUG
50.85238,4.34489,50.85946,4.35181,Ambulance
50.85238,4.34489,50.85946,4.35181,Brandziekenwagen
50.85629,4.39082,50.86948,4.38649,Ambulance
50.84999,4.37076,50.85097,4.36411,Ambulance
50.84999,4.37076,50.85946,4.35181,Brandziekenwagen
50.84999,4.37076,50.8523,4.35988,MUG
50.87847,4.3502,50.85946,4.35181,Ambulance
50.83508,4.31913,50.83254,4.31199,Ambulance
50.8575,4.37052,50.82573,4.37919,PIT
50.8109,4.32637,50.815980418,4.3415237283,Ambulance
50.82223,4.34248,50.8343302,4.3454504,Ambulance
50.84005,4.34246,50.8343302,4.3454504,Ambulance
50.83125,4.37716,50.81887,4.40311,Ambulance
50.83498,4.36643,50.85097,4.36411,Ambulance
50.87717,4.39142,50.86948,4.38649,Ambulance
50.84641,4.29376,50.83254,4.31199,Ambulance
50.79597,4.32038,50.8047,4.36763,Ambulance
50.83905,4.33616,50.8343302,4.3454504,Ambulance
50.83905,4.33616,50.83571,4.34793,MUG
50.88172,4.40437,50.86948,4.38649,Ambulance
50.79347,4.41943,50.81887,4.40311,Ambulance
50.83194,4.35945,50.83758,4.34915,PIT
50.86378,4.37233,50.82573,4.37919,PIT
50.79619,4.40152,50.815980418,4.3415237283,Ambulance
50.86114,4.30394,50.85946,4.35181,Ambulance
50.86806,4.3323,50.85946,4.35181,Ambulance
50.89581,4.32982,50.89087,4.30867,Ambulance
50.85247,4.30481,50.83254,4.31199,Ambulance
50.81237,4.33261,50.8343302,4.3454504,Ambulance
50.81237,4.33261,50.80469,4.36764,MUG
50.8583,4.32791,50.85946,4.35181,Ambulance
50.8583,4.32791,50.8523,4.35988,MUG
50.84836,4.39992,50.84226,4.39925,Ambulance
50.82789,4.37473,50.81887,4.40311,Ambulance
50.83718,4.30977,50.83254,4.31199,Ambulance
50.83997,4.31136,50.83254,4.31199,Ambulance
50.89393,4.31951,50.89087,4.30867,Ambulance
50.83881,4.35037,50.8343302,4.3454504,Ambulance
50.81146,4.36093,50.85946,4.35181,Brandziekenwagen
50.81146,4.36093,50.80469,4.36764,MUG
50.85231,4.34071,50.85946,4.35181,Ambulance
50.82613,4.2894,50.83254,4.31199,Ambulance
50.84244,4.34549,50.8343302,4.3454504,Ambulance
50.86406,4.36617,50.85097,4.36411,Ambulance
50.85453,4.36048,50.85211,4.4604,Ambulance
50.85247,4.39239,50.84226,4.39925,Ambulance
50.84527,4.36839,50.85097,4.36411,Ambulance
50.84527,4.36839,50.8523,4.35988,MUG
50.84527,4.36839,50.85946,4.35181,Brandziekenwagen
50.84527,4.36839,50.85946,4.35181,Ambulance
50.83832,4.33098,50.83254,4.31199,Ambulance
50.83666,4.34938,50.8343302,4.3454504,Ambulance
50.82947,4.37787,50.82573,4.37919,PIT
50.87352,4.30162,50.85946,4.35181,Ambulance
50.84642,4.35133,50.85097,4.36411,Ambulance
50.84304,4.34538,50.8343302,4.3454504,Ambulance
50.82823,4.34972,50.8343302,4.3454504,Ambulance
50.83237,4.4641,50.85211,4.4604,Ambulance
50.84733,4.33989,50.85946,4.35181,Ambulance
50.88191,4.34644,50.85946,4.35181,Ambulance
50.82516,4.38195,50.82573,4.37919,PIT
50.90923,4.39666,50.89087,4.30867,Ambulance
50.84031,4.37982,50.85097,4.36411,Ambulance
50.83454,4.3144,50.83254,4.31199,Ambulance
50.85811,4.36306,50.85097,4.36411,Ambulance
50.86161,4.3674,50.85946,4.35181,Ambulance
50.85942,4.37079,50.86948,4.38649,Ambulance
50.83283,4.36371,50.8343302,4.3454504,Ambulance
50.81118,4.41595,50.81887,4.40311,Ambulance
50.82124,4.40304,50.81887,4.40311,Ambulance
50.83693,4.41905,50.84226,4.39925,Ambulance
50.84533,4.46292,50.85211,4.4604,Ambulance
50.82837,4.39352,50.82573,4.37919,PIT
50.84594,4.35641,50.85097,4.36411,Ambulance
50.84832,4.45736,50.85211,4.4604,Ambulance
50.86419,4.35559,50.85946,4.35181,Ambulance
50.86419,4.35559,50.8523,4.35988,MUG
50.85361,4.41858,50.83758,4.34915,PIT
50.85894,4.43295,50.85211,4.4604,Ambulance
50.80507,4.40783,50.81887,4.40311,Ambulance
50.86932,4.33305,50.815980418,4.3415237283,Ambulance
50.87567,4.30713,50.89087,4.30867,Ambulance
50.84948,4.4115,50.86948,4.38649,Ambulance
50.83023,4.3511,50.8343302,4.3454504,Ambulance
50.83023,4.3511,50.83571,4.34793,MUG
50.8628,4.32981,50.85946,4.35181,Ambulance
50.83349,4.34269,50.8258313,4.378717,MUG
50.82854,4.34611,50.8343302,4.3454504,Ambulance
50.83921,4.44846,50.81887,4.40311,Ambulance
50.83921,4.44846,50.85332,4.45325,MUG
50.81547,4.27117,50.81396,4.25942,MUG
50.80926,4.35946,50.8047,4.36763,Ambulance
50.79567,4.41295,50.81887,4.40311,Ambulance
50.80709,4.27992,50.83254,4.31199,Ambulance
